timestamp,MSEC,sequence_number,alarm_id,alarm_class,resource,logged_by,reference,prev_state,log_action,final_state,alarm_message,generation_time
1-MAR-2016 12:10:09.703,703,2558436,EDESAL.VM17,4SDIG,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17,N,G,G,Interruptor VM17 = ABIERTO,1-MAR-2016 12:10:09.703
1-MAR-2016 12:10:09.703,703,2558437,EDESAL.VM17,4SDIG,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17,G,R,R,Interruptor VM17 = ABIERTO,1-MAR-2016 12:10:09.703
1-MAR-2016 12:12:19.547,546,2558441,EDESAL.VM17ARRSCT,ALARM,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.VM17ARRSCT,G,A,A,= ACTIVA VM17 Arranque Sobrecorriente Tierra,1-MAR-2016 12:14:22.687
1-MAR-2016 12:12:19.547,546,2558442,EDESAL.VM17ARRIOTMP,ALARM,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.VM17ARRIOTMP,G,A,A,VM17 Arranque Io>,1-MAR-2016 12:14:22.687
1-MAR-2016 12:13:05.047,46,2558447,EDESAL.VM17,4SDIG,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.VM17,R,A,D,Interruptor VM17 = CERRADO,1-MAR-2016 12:15:46.343
1-MAR-2016 12:14:22.687,687,2558439,EDESAL.VM17ARRIOTMP,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17ARRIOTMP,N,G,G,VM17 Arranque Io>,1-MAR-2016 12:14:22.687
1-MAR-2016 12:14:22.687,687,2558440,EDESAL.VM17ARRSCT,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17ARRSCT,N,G,G,= ACTIVA VM17 Arranque Sobrecorriente Tierra,1-MAR-2016 12:14:22.687
1-MAR-2016 12:15:00.657,656,2558450,EDESAL.VM17,4SDIG,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.VM17,R,A,D,Interruptor VM17 = ABIERTO,1-MAR-2016 12:17:11.360
1-MAR-2016 12:15:46.343,343,2558445,EDESAL.VM17,4SDIG,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17,N,G,G,Interruptor VM17 = CERRADO,1-MAR-2016 12:15:46.343
1-MAR-2016 12:15:46.343,343,2558446,EDESAL.VM17,4SDIG,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17,G,R,R,Interruptor VM17 = CERRADO,1-MAR-2016 12:15:46.343
1-MAR-2016 12:15:46.407,406,2558443,EDESAL.VM17ARRIOTMP,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17ARRIOTMP,A,R,D,VM17 Arranque Io>,1-MAR-2016 12:14:22.687
1-MAR-2016 12:15:46.407,406,2558444,EDESAL.VM17ARRSCT,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17ARRSCT,A,R,D,= INACTIVA VM17 Arranque Sobrecorriente Tierra,1-MAR-2016 12:14:22.687
1-MAR-2016 12:17:11.360,359,2558448,EDESAL.VM17,4SDIG,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17,N,G,G,Interruptor VM17 = ABIERTO,1-MAR-2016 12:17:11.360
1-MAR-2016 12:17:11.360,359,2558449,EDESAL.VM17,4SDIG,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17,G,R,R,Interruptor VM17 = ABIERTO,1-MAR-2016 12:17:11.360
1-MAR-2016 12:18:42.000,0,2558451,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,N,G,G,Primary Channel Failed,1-MAR-2016 12:18:42.000
1-MAR-2016 12:18:58.000,0,2558452,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,G,R,R,Primary Channel OK,1-MAR-2016 12:18:42.000
1-MAR-2016 12:19:17.780,781,2558460,EDESAL.VM17ARRSCT,ALARM,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.VM17ARRSCT,G,A,A,= ACTIVA VM17 Arranque Sobrecorriente Tierra,1-MAR-2016 12:21:27.313
1-MAR-2016 12:19:17.780,781,2558461,EDESAL.VM17ARRIOTMP,ALARM,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.VM17ARRIOTMP,G,A,A,VM17 Arranque Io>,1-MAR-2016 12:21:27.297
1-MAR-2016 12:19:17.780,781,2558462,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,ADMINISTRATOR,RECO_PI_R4_.PS_PRI_GOOD,G,A,A,Primary Channel Failed,1-MAR-2016 12:21:12.000
1-MAR-2016 12:20:03.233,234,2558453,EDESAL.RECVM17,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.RECVM17,N,G,G,Recierre VM17 = SIN_RECIERRE,1-MAR-2016 12:20:03.233
1-MAR-2016 12:20:03.233,234,2558471,EDESAL.RECVM17,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.RECVM17,A,R,D,Recierre VM17 = SIN_RECIERRE,1-MAR-2016 12:20:03.233
1-MAR-2016 12:20:03.233,234,2558474,EDESAL.RECVM17,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.RECVM17,N,G,G,Recierre VM17 = SIN_RECIERRE,1-MAR-2016 12:20:03.233
1-MAR-2016 12:20:03.377,375,2558454,EDESAL.VM17REC,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17REC,A,R,D,= HABILITADO VM17 Estado Recierre,1-MAR-2016 11:44:40.483
1-MAR-2016 12:20:22.657,656,2558455,EDESAL.RECVM17,ALARM,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.RECVM17,G,A,A,Recierre VM17 = SIN_RECIERRE,1-MAR-2016 12:20:03.233
1-MAR-2016 12:20:22.657,656,2558456,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,ADMINISTRATOR,RECO_PI_R4_.PS_PRI_GOOD,R,A,D,Primary Channel OK,1-MAR-2016 12:18:42.000
1-MAR-2016 12:21:12.000,0,2558457,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,N,G,G,Primary Channel Failed,1-MAR-2016 12:21:12.000
1-MAR-2016 12:21:27.297,296,2558458,EDESAL.VM17ARRIOTMP,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17ARRIOTMP,N,G,G,VM17 Arranque Io>,1-MAR-2016 12:21:27.297
1-MAR-2016 12:21:27.313,312,2558459,EDESAL.VM17ARRSCT,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17ARRSCT,N,G,G,= ACTIVA VM17 Arranque Sobrecorriente Tierra,1-MAR-2016 12:21:27.313
1-MAR-2016 12:22:28.517,515,2558463,PL_LOG_CONTROL_SUCCESS,CNTRL,MANTENIMIENTO,EVENT_MGR,EDESAL.VMPOLL,N,G,D,EDESAL.VMPOLL Control from SI to SI. Control successful,1-MAR-2016 12:22:28.517
1-MAR-2016 12:23:32.517,515,2558464,PL_LOG_CONTROL_REQUEST,CNTRL,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.VM17,N,G,D,EDESAL.VM17 Control from ABIERTO to CERRADO,1-MAR-2016 12:23:32.517
1-MAR-2016 12:23:51.170,171,2558465,EDESAL.VM17ARRIOTMP,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17ARRIOTMP,A,R,D,VM17 Arranque Io>,1-MAR-2016 12:21:27.297
1-MAR-2016 12:23:51.170,171,2558466,EDESAL.VM17ARRSCT,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17ARRSCT,A,R,D,= INACTIVA VM17 Arranque Sobrecorriente Tierra,1-MAR-2016 12:21:27.313
1-MAR-2016 12:23:52.907,906,2558481,EDESAL.VM17,4SDIG,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.VM17,R,A,D,Interruptor VM17 = CERRADO,1-MAR-2016 12:26:36.640
1-MAR-2016 12:24:02.640,640,2558467,PL_LOG_CONTROL_FAILURE,CNTRL,VILLA_MERCEDES,EVENT_MGR,EDESAL.VM17,N,G,G,EDESAL.VM17 Control unsuccessful. State is ABIERTO,1-MAR-2016 12:24:02.640
1-MAR-2016 12:24:04.000,0,2558468,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,A,R,D,Primary Channel OK,1-MAR-2016 12:21:12.000
1-MAR-2016 12:25:22.843,843,2558485,EDESAL.VM17REC,ALARM,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.VM17REC,G,A,A,= INHABILITADO VM17 Estado Recierre,1-MAR-2016 12:28:05.780
1-MAR-2016 12:25:22.843,843,2558486,EDESAL.VM17ARRSCT,ALARM,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.VM17ARRSCT,G,A,A,= ACTIVA VM17 Arranque Sobrecorriente Tierra,1-MAR-2016 12:28:05.780
1-MAR-2016 12:25:22.843,843,2558487,EDESAL.VM17ARRIOTMP,ALARM,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.VM17ARRIOTMP,G,A,A,VM17 Arranque Io>,1-MAR-2016 12:28:05.780
1-MAR-2016 12:25:50.563,562,2558469,PL_LOG_CONTROL_REQUEST,CNTRL,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.VM17,N,G,D,EDESAL.VM17 Control from ABIERTO to CERRADO,1-MAR-2016 12:25:50.563
1-MAR-2016 12:25:58.203,203,2558470,PL_LOG_CONTROL_REQUEST,CNTRL,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.RECVM17,N,G,D,EDESAL.RECVM17 Control from SIN_RECIERRE to CON_RECIERRE,1-MAR-2016 12:25:58.203
1-MAR-2016 12:26:20.703,703,2558472,PL_LOG_CONTROL_FAILURE,CNTRL,VILLA_MERCEDES,EVENT_MGR,EDESAL.VM17,G,G,G,EDESAL.VM17 Control unsuccessful. State is ABIERTO,1-MAR-2016 12:26:20.703
1-MAR-2016 12:26:28.343,343,2558473,PL_LOG_CONTROL_FAILURE,CNTRL,VILLA_MERCEDES,EVENT_MGR,EDESAL.RECVM17,N,G,G,EDESAL.RECVM17 Control unsuccessful. State is SIN_RECIERRE,1-MAR-2016 12:26:28.343
1-MAR-2016 12:26:36.640,640,2558475,EDESAL.RECVM17,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.RECVM17,G,R,R,Recierre VM17 = CON_RECIERRE,1-MAR-2016 12:20:03.233
1-MAR-2016 12:26:36.640,640,2558479,EDESAL.VM17,4SDIG,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17,N,G,G,Interruptor VM17 = CERRADO,1-MAR-2016 12:26:36.640
1-MAR-2016 12:26:36.640,640,2558480,EDESAL.VM17,4SDIG,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17,G,R,R,Interruptor VM17 = CERRADO,1-MAR-2016 12:26:36.640
1-MAR-2016 12:26:38.157,156,2558476,PL_LOG_CONTROL_FAILURE,CNTRL,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.RECVM17,G,A,D,EDESAL.RECVM17 Control unsuccessful. State is SIN_RECIERRE,1-MAR-2016 12:26:28.343
1-MAR-2016 12:26:38.157,156,2558477,PL_LOG_CONTROL_FAILURE,CNTRL,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.VM17,G,A,D,EDESAL.VM17 Control unsuccessful. State is ABIERTO,1-MAR-2016 12:26:20.703
1-MAR-2016 12:26:38.157,156,2558478,EDESAL.RECVM17,ALARM,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.RECVM17,R,A,D,Recierre VM17 = CON_RECIERRE,1-MAR-2016 12:20:03.233
1-MAR-2016 12:27:17.000,0,2558492,EDESAL.VM17,4SDIG,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.VM17,R,A,D,Interruptor VM17 = ABIERTO,1-MAR-2016 12:30:00.297
1-MAR-2016 12:28:05.780,781,2558482,EDESAL.VM17ARRIOTMP,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17ARRIOTMP,N,G,G,VM17 Arranque Io>,1-MAR-2016 12:28:05.780
1-MAR-2016 12:28:05.780,781,2558483,EDESAL.VM17ARRSCT,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17ARRSCT,N,G,G,= ACTIVA VM17 Arranque Sobrecorriente Tierra,1-MAR-2016 12:28:05.780
1-MAR-2016 12:28:05.780,781,2558484,EDESAL.VM17REC,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17REC,N,G,G,= INHABILITADO VM17 Estado Recierre,1-MAR-2016 12:28:05.780
1-MAR-2016 12:30:00.297,296,2558490,EDESAL.VM17,4SDIG,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17,N,G,G,Interruptor VM17 = ABIERTO,1-MAR-2016 12:30:00.297
1-MAR-2016 12:30:00.297,296,2558491,EDESAL.VM17,4SDIG,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17,G,R,R,Interruptor VM17 = ABIERTO,1-MAR-2016 12:30:00.297
1-MAR-2016 12:30:00.360,359,2558488,EDESAL.VM17ARRIOTMP,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17ARRIOTMP,A,R,D,VM17 Arranque Io>,1-MAR-2016 12:28:05.780
1-MAR-2016 12:30:00.360,359,2558489,EDESAL.VM17ARRSCT,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17ARRSCT,A,R,D,= INACTIVA VM17 Arranque Sobrecorriente Tierra,1-MAR-2016 12:28:05.780
1-MAR-2016 12:30:29.017,15,2558496,EDESAL.VM17RBD,ALARM,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.VM17RBD,G,A,A,= ACTIVA VM17 Recierre Bloqueado dinamicam.,1-MAR-2016 12:33:03.717
1-MAR-2016 12:30:29.017,15,2558497,PL_LOG_CONTROL_FAILURE,CNTRL,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.VM17,G,A,D,EDESAL.VM17 Control unsuccessful. State is ABIERTO,1-MAR-2016 12:32:10.047
1-MAR-2016 12:31:39.890,890,2558493,PL_LOG_CONTROL_REQUEST,CNTRL,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.VM17,N,G,D,EDESAL.VM17 Control from ABIERTO to CERRADO,1-MAR-2016 12:31:39.890
1-MAR-2016 12:32:10.047,46,2558494,PL_LOG_CONTROL_FAILURE,CNTRL,VILLA_MERCEDES,EVENT_MGR,EDESAL.VM17,N,G,G,EDESAL.VM17 Control unsuccessful. State is ABIERTO,1-MAR-2016 12:32:10.047
1-MAR-2016 12:33:03.717,718,2558495,EDESAL.VM17RBD,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17RBD,N,G,G,= ACTIVA VM17 Recierre Bloqueado dinamicam.,1-MAR-2016 12:33:03.717
1-MAR-2016 12:34:18.407,406,2558498,EDESAL.VM17RBD,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17RBD,A,R,D,= INACTIVA VM17 Recierre Bloqueado dinamicam.,1-MAR-2016 12:33:03.717
1-MAR-2016 12:34:32.983,984,2558501,EDESAL.RECVM17,ALARM,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.RECVM17,G,A,A,Recierre VM17 = SIN_RECIERRE,1-MAR-2016 12:37:05.313
1-MAR-2016 12:37:05.313,312,2558499,EDESAL.RECVM17,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.RECVM17,N,G,G,Recierre VM17 = SIN_RECIERRE,1-MAR-2016 12:37:05.313
1-MAR-2016 12:37:05.313,312,2558579,EDESAL.RECVM17,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.RECVM17,A,R,D,Recierre VM17 = SIN_RECIERRE,1-MAR-2016 12:37:05.313
1-MAR-2016 12:37:05.313,312,2558583,EDESAL.RECVM17,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.RECVM17,N,G,G,Recierre VM17 = SIN_RECIERRE,1-MAR-2016 12:37:05.313
1-MAR-2016 12:37:16.967,968,2558500,EDESAL.VM17REC,ALARM,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.VM17REC,A,R,D,= HABILITADO VM17 Estado Recierre,1-MAR-2016 12:28:05.780
1-MAR-2016 12:41:50.000,0,2558502,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,N,G,G,Primary Channel Failed,1-MAR-2016 12:41:50.000
1-MAR-2016 12:43:34.000,0,2558503,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,G,R,R,Primary Channel OK,1-MAR-2016 12:41:50.000
1-MAR-2016 12:58:48.017,15,2558504,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,ADMINISTRATOR,RECO_PI_R4_.PS_PRI_GOOD,R,A,D,Primary Channel OK,1-MAR-2016 12:41:50.000
1-MAR-2016 12:59:59.203,203,2558508,EDESAL.PATVM17,4SDIG,VILLA_MERCEDES,ADMINISTRATOR,EDESAL.PATVM17,R,A,D,Seccionador PAT VM17  =  ABIERTO,1-MAR-2016 13:02:20.110
1-MAR-2016 13:02:09.657,656,2558516,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,ADMINISTRATOR,RECO_PI_R4_.PS_PRI_GOOD,G,A,A,Primary Channel Failed,1-MAR-2016 13:20:35.000
1-MAR-2016 13:02:20.110,109,2558505,EDESAL.PATVM17,4SDIG,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.PATVM17,N,G,G,Seccionador PAT VM17  =  ERROR,1-MAR-2016 13:02:20.110
1-MAR-2016 13:02:20.110,109,2558506,EDESAL.PATVM17,4SDIG,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.PATVM17,G,G,G,Seccionador PAT VM17  =  ABIERTO,1-MAR-2016 13:02:20.110
1-MAR-2016 13:02:20.110,109,2558507,EDESAL.PATVM17,4SDIG,VILLA_MERCEDES,MASTER_PTM0_RP,EDESAL.PATVM17,G,R,R,Seccionador PAT VM17  =  ABIERTO,1-MAR-2016 13:02:20.110
1-MAR-2016 13:10:37.000,0,2558509,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,N,G,G,Primary Channel Failed,1-MAR-2016 13:10:37.000
1-MAR-2016 13:11:11.000,0,2558510,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,G,R,R,Primary Channel OK,1-MAR-2016 13:10:37.000
1-MAR-2016 13:13:15.000,0,2558511,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,R,G,G,Primary Channel Failed,1-MAR-2016 13:13:15.000
1-MAR-2016 13:14:06.000,0,2558512,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,G,R,R,Primary Channel OK,1-MAR-2016 13:13:15.000
1-MAR-2016 13:19:55.170,171,2558513,PL_LOG_CONTROL_REQUEST,CNTRL,RECOPI,ADMINISTRATOR,RECO_PI_R6.PIRECOR6ER,N,G,D,RECO_PI_R6.PIRECOR6ER Control from SIN_RECIERRE to CON_RECIERRE,1-MAR-2016 13:19:55.170
1-MAR-2016 13:20:15.017,15,2558514,PL_LOG_CONTROL_SUCCESS,CNTRL,RECOPI,EVENT_MGR,RECO_PI_R6.PIRECOR6ER,N,G,D,RECO_PI_R6.PIRECOR6ER Control successful. State is CON_RECIERRE,1-MAR-2016 13:20:15.017
1-MAR-2016 13:20:35.000,0,2558515,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,R,G,G,Primary Channel Failed,1-MAR-2016 13:20:35.000
1-MAR-2016 13:23:20.000,0,2558517,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,A,R,D,Primary Channel OK,1-MAR-2016 13:20:35.000
1-MAR-2016 13:29:06.000,0,2558518,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,N,G,G,Primary Channel Failed,1-MAR-2016 13:29:06.000
1-MAR-2016 13:30:09.313,312,2558520,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,ADMINISTRATOR,RECO_PI_R4_.PS_PRI_GOOD,R,A,D,Primary Channel OK,1-MAR-2016 13:29:06.000
1-MAR-2016 13:30:23.000,0,2558519,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,G,R,R,Primary Channel OK,1-MAR-2016 13:29:06.000
1-MAR-2016 13:56:17.000,0,2558521,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,N,G,G,Primary Channel Failed,1-MAR-2016 13:56:17.000
1-MAR-2016 13:58:50.000,0,2558522,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,G,R,R,Primary Channel OK,1-MAR-2016 13:56:17.000
1-MAR-2016 14:03:47.063,62,2558527,TRA_13KV.TRTR11PI,ALARM,TRAPICHE,ADMINISTRATOR,TRA_13KV.TRTR11PI,R,A,D,TRAPICHE TR11 Proteccion iniciada= INACTIVA,1-MAR-2016 14:06:18.687
1-MAR-2016 14:03:47.063,62,2558528,TRA_13KV.TRTR11ARG,ALARM,TRAPICHE,ADMINISTRATOR,TRA_13KV.TRTR11ARG,R,A,D,TRAPICHE TR11 Arranque General= INACTIVA,1-MAR-2016 14:06:18.687
1-MAR-2016 14:03:47.063,62,2558529,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,ADMINISTRATOR,RECO_PI_R4_.PS_PRI_GOOD,R,A,D,Primary Channel OK,1-MAR-2016 13:56:17.000
1-MAR-2016 14:05:03.420,421,2558532,ETMO.ETMOTR1CBCEC,ALARM,ETMO,ADMINISTRATOR,ETMO.ETMOTR1CBCEC,R,A,D,ETMO TR1 CBC EN CURSO = NORMAL,1-MAR-2016 14:07:54.893
1-MAR-2016 14:06:18.687,685,2558523,TRA_13KV.TRTR11ARG,ALARM,TRAPICHE,MASTER_PTM0_RP,TRA_13KV.TRTR11ARG,N,G,G,TRAPICHE TR11 Arranque General= ACTIVA,1-MAR-2016 14:06:18.687
1-MAR-2016 14:06:18.687,685,2558524,TRA_13KV.TRTR11PI,ALARM,TRAPICHE,MASTER_PTM0_RP,TRA_13KV.TRTR11PI,N,G,G,TRAPICHE TR11 Proteccion iniciada= ACTIVA,1-MAR-2016 14:06:18.687
1-MAR-2016 14:06:18.760,760,2558525,TRA_13KV.TRTR11ARG,ALARM,TRAPICHE,MASTER_PTM0_RP,TRA_13KV.TRTR11ARG,G,R,R,TRAPICHE TR11 Arranque General= INACTIVA,1-MAR-2016 14:06:18.687
1-MAR-2016 14:06:18.760,760,2558526,TRA_13KV.TRTR11PI,ALARM,TRAPICHE,MASTER_PTM0_RP,TRA_13KV.TRTR11PI,G,R,R,TRAPICHE TR11 Proteccion iniciada= INACTIVA,1-MAR-2016 14:06:18.687
1-MAR-2016 14:07:54.893,892,2558530,ETMO.ETMOTR1CBCEC,ALARM,ETMO,MASTER_PTM0_RP,ETMO.ETMOTR1CBCEC,N,G,G,ETMO TR1 CBC EN CURSO = ACTUO,1-MAR-2016 14:07:54.893
1-MAR-2016 14:07:59.137,138,2558531,ETMO.ETMOTR1CBCEC,ALARM,ETMO,MASTER_PTM0_RP,ETMO.ETMOTR1CBCEC,G,R,R,ETMO TR1 CBC EN CURSO = NORMAL,1-MAR-2016 14:07:54.893
1-MAR-2016 14:08:26.517,515,2558535,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,ADMINISTRATOR,RECO_PI_R4_.PS_PRI_GOOD,R,A,D,Primary Channel OK,1-MAR-2016 14:09:15.000
1-MAR-2016 14:09:15.000,0,2558533,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,N,G,G,Primary Channel Failed,1-MAR-2016 14:09:15.000
1-MAR-2016 14:10:52.000,0,2558534,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,G,R,R,Primary Channel OK,1-MAR-2016 14:09:15.000
1-MAR-2016 14:23:35.000,0,2558536,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,N,G,G,Primary Channel Failed,1-MAR-2016 14:23:35.000
1-MAR-2016 14:25:06.000,0,2558537,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,G,R,R,Primary Channel OK,1-MAR-2016 14:23:35.000
1-MAR-2016 14:31:16.280,281,2558538,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,ADMINISTRATOR,RECO_PI_R4_.PS_PRI_GOOD,R,A,D,Primary Channel OK,1-MAR-2016 14:23:35.000
1-MAR-2016 14:45:12.000,0,2558539,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,N,G,G,Primary Channel Failed,1-MAR-2016 14:45:12.000
1-MAR-2016 14:45:31.000,0,2558540,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,G,R,R,Primary Channel OK,1-MAR-2016 14:45:12.000
1-MAR-2016 14:46:26.170,171,2558541,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,ADMINISTRATOR,RECO_PI_R4_.PS_PRI_GOOD,R,A,D,Primary Channel OK,1-MAR-2016 14:45:12.000
1-MAR-2016 14:59:13.000,0,2558542,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,N,G,G,Primary Channel Failed,1-MAR-2016 14:59:13.000
1-MAR-2016 14:59:28.000,0,2558543,RECO_PI_R4_.PS_PRI_GOOD,COMMS,RECO_PI_R4,MASTER_PTM0_RP,RECO_PI_R4_.PS_PRI_GOOD,G,R,R,Primary Channel OK,1-MAR-2016 14:59:13.000
1-MAR-2016 15:04:13.220,219,2558544,TRA_13KV.TRTR11ARG,ALARM,TRAPICHE,MASTER_PTM0_RP,TRA_13KV.TRTR11ARG,N,G,G,TRAPICHE TR11 Arranque General= ACTIVA,1-MAR-2016 15:04:13.220
